1분류,2분류,3분류,3분류_정규화,3분류_유형,기존_세부분류,검색상태,출처URL,메모,차수,같은품종_동일유통명,겉모양_유사품종,단면_유사품종,겉색,과육색,사진대체_가능여부,사진대체_주의사항
채소,양배추,yr호월양배추,yr호월양배추,표기변형,엽채류,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,기존 'YR호월'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양배추,고깔양배추,고깔양배추,품종·별칭,엽채류,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식 품종정보·농업기술자료·국내 실유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,고랭지양배추,고랭지양배추,품종·별칭,엽채류,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식 품종정보·농업기술자료·국내 실유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,그린보이,그린보이,품종·별칭,엽채류,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식 품종정보·농업기술자료·국내 실유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,그린보이양배추,그린보이양배추,표기변형,엽채류,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,기존 '그린보이'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양배추,꼬마양배추,꼬마양배추,품종·별칭,엽채류,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식 품종정보·농업기술자료·국내 실유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,납작양배추,납작양배추,품종·별칭,엽채류,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식 품종정보·농업기술자료·국내 실유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,미니양배추,미니양배추,품종·별칭,엽채류,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식 품종정보·농업기술자료·국내 실유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,방울양배추,방울양배추,품종·별칭,엽채류,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식 품종정보·농업기술자료·국내 실유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,봄양배추,봄양배추,품종·별칭,엽채류,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식 품종정보·농업기술자료·국내 실유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,사보이양배추,사보이양배추,품종·별칭,엽채류,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식 품종정보·농업기술자료·국내 실유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,애월양배추,애월양배추,산지,엽채류,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,지리적표시·지역 특산·실제 산지 유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,양배추,양배추,대표 원물명,엽채류,사용,,2분류 대표품목 기본 검색어 확정 보강,전수검수v2,,,,,,조건부 가능,
채소,양배추,오가네,오가네,품종·별칭,엽채류,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식 품종정보·농업기술자료·국내 실유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,오가네양배추,오가네양배추,표기변형,엽채류,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,기존 '오가네'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양배추,원추리양배추,원추리양배추,품종·별칭,엽채류,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식 품종정보·농업기술자료·국내 실유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,월동양배추,월동양배추,품종·별칭,엽채류,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식 품종정보·농업기술자료·국내 실유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,적양배추,적양배추,품종·별칭,엽채류,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식 품종정보·농업기술자료·국내 실유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,정선고랭지양배추,정선고랭지양배추,산지,엽채류,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,지리적표시·지역 특산·실제 산지 유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,제주양배추,제주양배추,산지,엽채류,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,지리적표시·지역 특산·실제 산지 유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,태백고랭지양배추,태백고랭지양배추,산지,엽채류,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,지리적표시·지역 특산·실제 산지 유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양배추,평창고랭지양배추,평창고랭지양배추,산지,엽채류,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,지리적표시·지역 특산·실제 산지 유통명 6차 검증,6차,,,,,,조건부 가능,
채소,양파,고흥양파,고흥양파,산지,양념채소,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,국내 실제 산지·특산 유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,귀금,귀금,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,귀금양파,귀금양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '귀금'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,김천양파,김천양파,산지,양념채소,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,국내 실제 산지·특산 유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,라운드7,라운드7,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,라운드7양파,라운드7양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '라운드7'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,레드양파,레드양파,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,마루시노,마루시노,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,마루시노양파,마루시노양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '마루시노'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,마하,마하,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,마하양파,마하양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '마하'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,무안양파,무안양파,산지·유통명,양념채소,사용,https://www.coupang.com/np/categories/194282,공식 품종정보 또는 실제 유통 검색명 2차 보강,확장2차,,,,,,조건부 가능,
채소,양파,부안양파,부안양파,산지,양념채소,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,국내 실제 산지·특산 유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,샬롯,샬롯,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,샬롯양파,샬롯양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '샬롯'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,선풍황,선풍황,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,선풍황양파,선풍황양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '선풍황'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,소닉,소닉,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,소닉양파,소닉양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '소닉'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,스피드업,스피드업,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,스피드업양파,스피드업양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '스피드업'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,신선황,신선황,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,신선황2호,신선황2호,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,신선황2호양파,신선황2호양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '신선황2호'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,신선황3호,신선황3호,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,신선황3호양파,신선황3호양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '신선황3호'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,신선황양파,신선황양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '신선황'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,신안양파,신안양파,산지,양념채소,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,국내 실제 산지·특산 유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,신춘황,신춘황,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,신춘황양파,신춘황양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '신춘황'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,아톰,아톰,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,아톰양파,아톰양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '아톰'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,양파,양파,대표 원물명,양념채소,사용,,2분류 대표품목 기본 검색어 확정 보강,전수검수v2,,,,,,조건부 가능,
채소,양파,영보황,영보황,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,영보황양파,영보황양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '영보황'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,자색양파,자색양파,계통·유통명,양념채소,사용,https://www.coupang.com/np/categories/194282,공식 품종정보 또는 실제 유통 검색명 2차 보강,확장2차,,,,,,조건부 가능,
채소,양파,적양파,적양파,별칭,양념채소,사용,https://www.coupang.com/np/categories/194282,공식 품종정보 또는 실제 유통 검색명 2차 보강,확장2차,,,,,,조건부 가능,
채소,양파,제주양파,제주양파,산지,양념채소,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,국내 실제 산지·특산 유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,제트,제트,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,제트양파,제트양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '제트'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,조생양파,조생양파,출하시기,양념채소,사용,https://www.coupang.com/np/categories/194282,공식 품종정보 또는 실제 유통 검색명 2차 보강,확장2차,,,,,,조건부 가능,
채소,양파,중만생양파,중만생양파,출하시기,양념채소,사용,https://www.coupang.com/np/categories/194282,공식 품종정보 또는 실제 유통 검색명 2차 보강,확장2차,,,,,,조건부 가능,
채소,양파,중모3001,중모3001,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,중모3001양파,중모3001양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '중모3001'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,창녕양파,창녕양파,공식·시장형 산지명,양념채소,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,공식 지리적표시·실판매 독립 검색명 전수검수 보강,공식산지시장명v5,,,,,,조건부 가능,
채소,양파,천주황,천주황,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
채소,양파,천주황양파,천주황양파,표기변형,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,기존 '천주황'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
채소,양파,카타마루,카타마루,품종,양념채소,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbl/workScheduleDtl.ps?menuId=PS00087,공식 품종·재배자료 및 국내 실유통명 4차 검증,4차,,,,,,조건부 가능,
